Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude
464167,1,574136,16254632,1,0,4,33.6951,-45.2741,-1.6001,-161.631
574136,3,643087,16254632,21,,,,,,
574136,1,605540,16254632,1,4,3,-1.6001,-161.631,-24.973,-111.224
525224,0,574136,4695879,1,,,,,,
574136,0,614047,4695879,1,,,,,,
636366,1,574136,5875961,1,2,4,-21.7957,89.8629,-1.6001,-161.631
574136,0,571714,5875961,1,,,,,,
626174,0,574136,5800108,1,,,,,,
574136,1,595489,5800108,1,4,1,-1.6001,-161.631,-29.8649,-12.6809
605240,1,574136,3131280,1,0,4,26.5234,-44.5425,-1.6001,-161.631
463273,1,574136,4061523,1,5,4,22.2403,154.266,-1.6001,-161.631
574136,1,479262,4061523,1,4,1,-1.6001,-161.631,-26.2653,-11.6883
650098,0,574136,22213257,1,,,,,,
463273,0,574136,22213257,1,,,,,,
463546,1,574136,20995928,1,2,4,-22.538,90.725,-1.6001,-161.631
574136,1,499564,20995928,1,4,4,-1.6001,-161.631,11.0975,-164.686
480543,0,574136,24562127,1,,,,,,
574136,0,519848,24562127,1,,,,,,
504471,0,574136,11684164,1,,,,,,
574136,0,476697,11684164,1,,,,,,
608605,1,574136,10112637,1,0,4,23.1062,-40.7752,-1.6001,-161.631
574136,1,634085,10112637,1,4,4,-1.6001,-161.631,5.27923,-163.354
510318,1,574136,10578604,1,4,4,0.473053,-161.453,-1.6001,-161.631
594233,1,574136,3844463,1,4,4,2.90552,-169.358,-1.6001,-161.631
574136,1,595883,3844463,1,4,5,-1.6001,-161.631,19.802,155.484
594233,0,574136,7355746,1,,,,,,
531247,0,574136,25190745,1,,,,,,
574136,0,599481,25190745,1,,,,,,
622019,1,574136,26791681,1,0,4,33.8265,-45.3529,-1.6001,-161.631
574136,1,639640,26791681,1,4,0,-1.6001,-161.631,33.9114,-52.8718
512903,0,574136,261734,1,,,,,,
574136,0,553393,261734,1,,,,,,
654272,0,574136,12652570,1,,,,,,
574136,1,486097,12652570,1,4,4,-1.6001,-161.631,-6.51538,-169.947
546392,1,574136,24550218,1,1,4,-27.2732,-12.6009,-1.6001,-161.631
574136,1,599852,24550218,1,4,0,-1.6001,-161.631,30.0341,-37.6313
648286,1,574136,12710544,1,4,4,4.21058,-160.323,-1.6001,-161.631
574136,3,525263,12710544,11063,,,,,,
574136,1,651753,12710544,1,4,0,-1.6001,-161.631,32.4241,-49.0306
592545,1,574136,12967303,1,5,4,25.2432,154.516,-1.6001,-161.631
574136,1,462579,12967303,1,4,1,-1.6001,-161.631,-28.2223,-10.6129
638212,1,574136,23191518,1,4,4,-1.73973,-169.308,-1.6001,-161.631
574136,0,596458,23191518,1,,,,,,
543837,0,574136,9261923,1,,,,,,
574136,0,611890,9261923,1,,,,,,
574136,0,461963,11001608,1,,,,,,
517211,0,574136,26628551,1,,,,,,
574136,1,599463,26628551,1,4,1,-1.6001,-161.631,-29.0469,-8.12148
592418,1,574136,23769293,1,0,4,39.0774,-42.0651,-1.6001,-161.631
574136,1,592620,23769293,1,4,2,-1.6001,-161.631,-21.5277,92.5201
555641,1,574136,6748816,1,1,4,-28.1319,-12.6752,-1.6001,-161.631
574136,0,504001,6748816,1,,,,,,
464786,1,574136,18277374,1,4,4,2.61516,-161.055,-1.6001,-161.631
574222,1,574136,22399692,1,5,4,21.6913,158.493,-1.6001,-161.631
540144,1,574136,13137869,1,0,4,32.4067,-33.5918,-1.6001,-161.631
548425,0,574136,28299299,1,,,,,,
574136,0,474311,28299299,1,,,,,,
611636,1,574136,4186818,1,0,4,28.6493,-32.9043,-1.6001,-161.631
489655,1,574136,14352322,1,1,4,-29.3914,-10.7147,-1.6001,-161.631
574136,0,574846,14352322,1,,,,,,
574136,1,600870,23513317,1,4,3,-1.6001,-161.631,-24.1065,-110.852
631705,1,574136,27769806,1,0,4,32.7423,-46.3337,-1.6001,-161.631
574136,0,639578,27769806,1,,,,,,
633043,0,574136,8472496,1,,,,,,
574136,1,536006,8472496,1,4,1,-1.6001,-161.631,-29.2845,-16.578
645859,0,574136,30043482,1,,,,,,
574136,1,632225,30043482,1,4,0,-1.6001,-161.631,33.4629,-46.1569
638500,1,574136,19701569,1,2,4,-20.1902,87.4678,-1.6001,-161.631
646310,0,574136,10636591,1,,,,,,
574136,1,473913,10636591,1,4,5,-1.6001,-161.631,21.868,158.836
577411,1,574136,23266135,1,5,4,17.7334,153.318,-1.6001,-161.631
651844,1,574136,23266135,1,0,4,35.3869,-42.7877,-1.6001,-161.631
632071,0,574136,8488832,1,,,,,,
574136,0,478739,8488832,1,,,,,,
626959,0,574136,25057721,1,,,,,,
574136,1,632071,25057721,1,4,0,-1.6001,-161.631,28.94,-33.8453
577093,1,574136,26477910,1,0,4,30.9079,-41.0048,-1.6001,-161.631
574136,0,630878,26477910,1,,,,,,
602927,1,574136,18934109,1,1,4,-30.2567,-18.5627,-1.6001,-161.631
529740,0,574136,1923509,1,,,,,,
574136,3,552133,1923509,514,,,,,,
574136,1,602660,1923509,1,4,3,-1.6001,-161.631,-25.4762,-111.764
498308,1,574136,24488647,1,1,4,-33.3609,-12.7125,-1.6001,-161.631
551369,1,574136,19442110,1,0,4,35.2869,-40.3954,-1.6001,-161.631
574136,3,641131,19442110,138,,,,,,
574136,1,470405,19442110,1,4,3,-1.6001,-161.631,-24.8105,-111.746
645912,1,574136,6260611,1,2,4,-23.0912,88.4613,-1.6001,-161.631
588046,0,574136,10678520,1,,,,,,
574136,1,493377,10678520,1,4,0,-1.6001,-161.631,35.2751,-41.1851
571244,1,574136,9343513,1,2,4,-23.3641,91.0828,-1.6001,-161.631
574136,3,560979,9343513,5,,,,,,
574136,0,620313,9343513,1,,,,,,
647045,1,574136,8095921,1,0,4,25.514,-37.8537,-1.6001,-161.631
574136,0,613879,8095921,1,,,,,,
570326,1,574136,31209900,1,4,4,0.0645844,-162.117,-1.6001,-161.631
596803,1,574136,22326533,1,3,4,-25.0403,-110.42,-1.6001,-161.631
574136,1,642369,22326533,1,4,0,-1.6001,-161.631,20.0513,-36.1256
523820,1,574136,12536646,1,1,4,-33.6508,-9.46951,-1.6001,-161.631
574136,3,483999,12536646,130,,,,,,
574136,1,622921,12536646,1,4,5,-1.6001,-161.631,23.53,153.36
464588,0,574136,24371696,1,,,,,,
574136,1,495898,24371696,1,4,4,-1.6001,-161.631,-4.32848,-161.091
574136,1,508439,10821632,1,4,5,-1.6001,-161.631,23.875,155.396
618067,1,574136,15094022,1,4,4,-2.7996,-168.998,-1.6001,-161.631
632676,0,574136,7005409,1,,,,,,
537407,0,574136,25578265,1,,,,,,
574136,1,632676,25578265,1,4,3,-1.6001,-161.631,-24.9364,-111.733
522030,0,574136,26973045,1,,,,,,
574136,0,498743,26973045,1,,,,,,
538543,0,574136,12052381,1,,,,,,
574136,1,641310,12052381,1,4,4,-1.6001,-161.631,-0.997319,-160.262
479348,0,574136,17655310,1,,,,,,
574136,3,627982,17655310,270,,,,,,
574136,1,635309,17655310,1,4,2,-1.6001,-161.631,-20.5767,91.5634
651278,0,574136,30638554,1,,,,,,
654116,1,574136,11499895,1,3,4,-24.5141,-111.338,-1.6001,-161.631
574136,1,497074,11499895,1,4,2,-1.6001,-161.631,-24.7061,89.7648
542346,1,574136,13937432,1,4,4,6.81338,-166.725,-1.6001,-161.631
515734,1,574136,15237613,1,2,4,-21.2161,87.9478,-1.6001,-161.631
512733,1,574136,20995935,1,3,4,-25.9886,-110.95,-1.6001,-161.631
529432,1,574136,17378989,1,5,4,25.7092,154.773,-1.6001,-161.631
499791,0,574136,18357355,1,,,,,,
574136,1,566056,18357355,1,4,4,-1.6001,-161.631,0.284369,-159.662
647707,1,574136,15465655,1,3,4,-24.6949,-111.038,-1.6001,-161.631
526018,1,574136,14274922,1,4,4,0.0356582,-166.569,-1.6001,-161.631
533595,1,574136,25875761,1,3,4,-25.0841,-110.247,-1.6001,-161.631
567819,1,574136,10479519,1,2,4,-25.6661,89.932,-1.6001,-161.631
574136,1,620186,10479519,1,4,0,-1.6001,-161.631,34.2769,-47.3482
637178,0,574136,8825443,1,,,,,,
574136,0,597594,8825443,1,,,,,,
630249,1,574136,4929123,1,1,4,-30.8873,-15.1895,-1.6001,-161.631
574136,1,501887,4929123,1,4,4,-1.6001,-161.631,3.96611,-165.404
604916,1,574136,12395542,1,0,4,34.7157,-39.1401,-1.6001,-161.631
574136,1,457501,12395542,1,4,3,-1.6001,-161.631,-25.3408,-111.086
477800,0,574136,18147058,1,,,,,,
574136,0,535334,18147058,1,,,,,,
478078,1,574136,26967408,1,0,4,37.4225,-38.4488,-1.6001,-161.631
611137,0,574136,20580859,1,,,,,,
574136,1,466642,20580859,1,4,2,-1.6001,-161.631,-24.2435,89.6411
560586,0,574136,9419063,1,,,,,,
617380,0,574136,9419063,1,,,,,,
528102,1,574136,23107811,1,4,4,6.16562,-161.951,-1.6001,-161.631
525817,1,574136,23107811,1,2,4,-23.1421,90.1321,-1.6001,-161.631
590753,1,574136,9164923,1,1,4,-24.4022,-11.1138,-1.6001,-161.631
552662,0,574136,14353379,1,,,,,,
574136,1,492689,14353379,1,4,5,-1.6001,-161.631,22.1411,156.138
519682,1,574136,11877135,1,3,4,-25.1795,-110.748,-1.6001,-161.631
630743,1,574136,14174332,1,3,4,-25.095,-111.477,-1.6001,-161.631
574136,0,544193,14174332,1,,,,,,
529940,0,574136,15987410,1,,,,,,
574136,0,476374,15987410,1,,,,,,
565347,0,574136,26724533,1,,,,,,
601455,1,574136,23785238,1,0,4,34.3043,-35.7529,-1.6001,-161.631
574136,1,479194,23785238,1,4,5,-1.6001,-161.631,22.7362,155.674
507044,0,574136,6848286,1,,,,,,
600869,1,574136,28970676,1,0,4,33.1702,-43.5981,-1.6001,-161.631
643936,1,574136,4608632,1,1,4,-32.0204,-12.1739,-1.6001,-161.631
484846,1,574136,3465707,1,0,4,32.9587,-38.9718,-1.6001,-161.631
503660,1,574136,21792298,1,1,4,-31.8268,-14.2062,-1.6001,-161.631
511588,1,574136,25757295,1,3,4,-24.2579,-110.66,-1.6001,-161.631
531593,0,574136,28870236,1,,,,,,
574136,1,561324,28870236,1,4,0,-1.6001,-161.631,29.5304,-40.6509
502527,1,574136,22468808,1,2,4,-23.9224,90.1427,-1.6001,-161.631
574136,1,533558,22468808,1,4,2,-1.6001,-161.631,-20.3728,95.4721
471658,0,574136,1125766,1,,,,,,
574136,1,580873,1125766,1,4,5,-1.6001,-161.631,21.7956,158.149
523124,0,574136,23944530,1,,,,,,
574136,1,569718,23944530,1,4,4,-1.6001,-161.631,6.84437,-158.093
644408,0,574136,13652774,1,,,,,,
574136,1,596744,13652774,1,4,0,-1.6001,-161.631,34.2096,-40.6195
496449,0,574136,27828408,1,,,,,,
574136,1,460430,27828408,1,4,4,-1.6001,-161.631,1.43679,-160.201
641367,0,574136,14458494,1,,,,,,
574136,0,469747,14458494,1,,,,,,
573793,1,574136,12712828,1,0,4,34.8583,-43.6963,-1.6001,-161.631
620822,1,574136,3479971,1,3,4,-25.2604,-110.645,-1.6001,-161.631
574136,0,526724,1152268,1,,,,,,
467163,0,574136,10465577,1,,,,,,
574136,1,461497,10465577,1,4,1,-1.6001,-161.631,-25.0963,-11.0288
638428,1,574136,16090401,1,3,4,-26.1761,-111.511,-1.6001,-161.631
573559,0,574136,9554928,1,,,,,,
574136,1,572262,9554928,1,4,5,-1.6001,-161.631,20.2131,152.026
541699,1,574136,12573252,1,0,4,38.8193,-38.166,-1.6001,-161.631
574136,1,616861,12573252,1,4,2,-1.6001,-161.631,-22.8262,89.4328
514312,1,574136,3908593,1,0,4,35.0957,-46.1228,-1.6001,-161.631
574136,1,484986,3908593,1,4,2,-1.6001,-161.631,-22.046,86.703
530985,0,574136,2787502,1,,,,,,
619881,0,574136,4234109,1,,,,,,
574136,1,473682,4234109,1,4,1,-1.6001,-161.631,-30.1114,-11.4401
601020,1,574136,8838025,1,5,4,24.2616,159.152,-1.6001,-161.631
574136,1,463742,8838025,1,4,0,-1.6001,-161.631,33.6621,-40.6277
476501,1,574136,31060956,1,2,4,-24.6927,91.3174,-1.6001,-161.631
466710,0,574136,1900818,1,,,,,,
574136,1,469733,1900818,1,4,5,-1.6001,-161.631,23.0339,158.301
533651,1,574136,4758292,1,5,4,22.2685,156.739,-1.6001,-161.631
515806,1,574136,15999608,1,2,4,-21.8864,90.0388,-1.6001,-161.631
574136,0,650033,15999608,1,,,,,,
564688,1,574136,6230425,1,1,4,-31.7178,-13.9175,-1.6001,-161.631
586904,0,574136,23517999,1,,,,,,
574136,1,575682,23517999,1,4,3,-1.6001,-161.631,-25.2305,-111.509
568386,0,574136,3025252,1,,,,,,
574136,0,647873,3025252,1,,,,,,
546934,0,574136,29203976,1,,,,,,
574136,1,591522,29203976,1,4,3,-1.6001,-161.631,-24.4684,-110.346
574136,2,593195,29203976,1090,,,,,,
606123,0,574136,28745295,1,,,,,,
574136,1,491823,28745295,1,4,4,-1.6001,-161.631,-5.34923,-164.203
582676,0,574136,13947386,1,,,,,,
574136,1,643459,13947386,1,4,5,-1.6001,-161.631,24.3364,159.072
535069,1,574136,8899223,1,2,4,-24.6832,92.4128,-1.6001,-161.631
574136,3,518983,8899223,289,,,,,,
574136,1,627357,8899223,1,4,5,-1.6001,-161.631,21.1751,156.626
536912,0,574136,21444881,1,,,,,,
574136,0,621782,21444881,1,,,,,,
531509,1,574136,3226469,1,0,4,37.0358,-35.5103,-1.6001,-161.631
574136,1,584036,3226469,1,4,2,-1.6001,-161.631,-20.0742,88.842
638058,1,574136,14276653,1,2,4,-22.6459,90.1084,-1.6001,-161.631
490841,0,574136,3558017,1,,,,,,
574136,3,618812,3558017,1026,,,,,,
574136,0,490183,3558017,1,,,,,,
520084,0,574136,6780602,1,,,,,,
574136,1,554952,6780602,1,4,5,-1.6001,-161.631,23.0366,157.279
569536,0,574136,11420365,1,,,,,,
574136,0,561095,11420365,1,,,,,,
626598,1,574136,16386847,1,0,4,36.0599,-40.4957,-1.6001,-161.631
574136,0,651600,16386847,1,,,,,,
608129,0,574136,13002524,1,,,,,,
574136,1,634643,13002524,1,4,2,-1.6001,-161.631,-26.7936,91.1529
606457,0,574136,25748014,1,,,,,,
574136,0,649564,25748014,1,,,,,,
504688,1,574136,8213499,1,1,4,-29.2716,-9.46028,-1.6001,-161.631
574136,0,539966,8213499,1,,,,,,
642523,0,574136,8408393,1,,,,,,
574136,1,561264,8408393,1,4,4,-1.6001,-161.631,7.38159,-167.017
574655,0,574136,12632346,1,,,,,,
574136,0,601382,12632346,1,,,,,,
627868,0,574136,21264960,1,,,,,,
575223,1,574136,6936052,1,3,4,-24.2328,-111.255,-1.6001,-161.631
574136,1,621874,6936052,1,4,0,-1.6001,-161.631,32.5526,-45.2998
574136,1,509867,18281438,1,4,1,-1.6001,-161.631,-29.3527,-10.8811
624907,0,574136,4507929,1,,,,,,
574136,1,656302,4507929,1,4,3,-1.6001,-161.631,-24.5776,-110.661
499356,0,574136,12614425,1,,,,,,
574136,1,656302,12614425,1,4,3,-1.6001,-161.631,-24.5776,-110.661
631362,0,574136,23515320,1,,,,,,
574136,1,487162,23515320,1,4,0,-1.6001,-161.631,35.1482,-41.9945
596303,1,574136,11069690,1,4,4,2.0222,-165.398,-1.6001,-161.631
580194,1,574136,14807166,1,5,4,21.2347,155.976,-1.6001,-161.631
574136,1,482508,14807166,1,4,0,-1.6001,-161.631,36.7828,-37.5896
543429,0,574136,23414446,1,,,,,,
574136,0,482508,23414446,1,,,,,,
527550,0,574136,7693217,1,,,,,,
574136,1,608840,7693217,1,4,5,-1.6001,-161.631,21.2469,153.929
464618,0,574136,22989310,1,,,,,,
574136,0,529552,22989310,1,,,,,,
535232,1,574136,10629195,1,0,4,36.5925,-37.9357,-1.6001,-161.631
574136,1,625618,10629195,1,4,4,-1.6001,-161.631,-4.06719,-168.839
499626,1,574136,31207011,1,2,4,-24.6676,90.0675,-1.6001,-161.631
495264,1,574136,30955248,1,1,4,-24.6539,-11.4787,-1.6001,-161.631
524804,0,574136,4325523,1,,,,,,
574136,1,620929,4325523,1,4,5,-1.6001,-161.631,21.1144,158.026
591537,1,574136,3206168,1,0,4,31.1753,-48.9094,-1.6001,-161.631
574136,1,619685,3206168,1,4,2,-1.6001,-161.631,-23.554,94.3702
494117,1,574136,26364963,1,0,4,31.1495,-42.9106,-1.6001,-161.631
515753,0,574136,16251851,1,,,,,,
473160,1,574136,19874913,1,3,4,-25.1231,-110.615,-1.6001,-161.631
574136,0,578978,19874913,1,,,,,,
578978,1,574136,29316537,1,2,4,-23.259,87.3144,-1.6001,-161.631
593463,1,574136,17061846,1,4,4,3.71622,-163.842,-1.6001,-161.631
639804,1,574136,14003530,1,4,4,-0.403482,-170.815,-1.6001,-161.631
574136,1,655731,14003530,1,4,0,-1.6001,-161.631,38.8037,-43.3245
653015,1,574136,25253021,1,2,4,-19.8308,91.9701,-1.6001,-161.631
574136,1,588806,25253021,1,4,5,-1.6001,-161.631,24.1829,156.981
494004,0,574136,8754937,1,,,,,,
574136,0,616028,8754937,1,,,,,,
468056,0,574136,28187878,1,,,,,,
574136,0,614031,28187878,1,,,,,,
600416,0,574136,26017960,1,,,,,,
512428,0,574136,17073276,1,,,,,,
574136,1,643738,17073276,1,4,0,-1.6001,-161.631,36.6719,-25.4807
612106,1,574136,27610348,1,4,4,3.4514,-166.336,-1.6001,-161.631
574136,1,630695,27610348,1,4,4,-1.6001,-161.631,-1.84701,-165.272
515552,0,574136,26028031,1,,,,,,
574136,1,575533,26028031,1,4,4,-1.6001,-161.631,-5.45704,-168.945
534977,1,574136,29382153,1,3,4,-24.4052,-111.509,-1.6001,-161.631
574136,1,518027,29382153,1,4,5,-1.6001,-161.631,21.4784,155.72
470751,1,574136,23595898,1,1,4,-32.3475,-8.34215,-1.6001,-161.631
611041,1,574136,24676075,1,4,4,2.6951,-166.301,-1.6001,-161.631
567913,0,574136,21206303,1,,,,,,
574136,1,501285,21206303,1,4,1,-1.6001,-161.631,-29.9038,-14.4455
482002,1,574136,3892350,1,0,4,31.674,-38.6778,-1.6001,-161.631
574136,0,551521,3892350,1,,,,,,
574136,0,553199,954194,1,,,,,,
504611,0,574136,18679720,1,,,,,,
574136,1,648661,18679720,1,4,0,-1.6001,-161.631,28.6283,-34.4298
563086,1,574136,8329698,1,3,4,-24.8293,-111.482,-1.6001,-161.631
586003,1,574136,9506198,1,4,4,4.81449,-166.739,-1.6001,-161.631
574136,1,471444,9506198,1,4,2,-1.6001,-161.631,-19.2836,92.7443
600618,0,574136,17379761,1,,,,,,
652838,0,574136,26011805,1,,,,,,
574136,1,490458,26011805,1,4,5,-1.6001,-161.631,22.6389,157.11
533787,0,574136,18702034,1,,,,,,
574136,1,481889,18702034,1,4,4,-1.6001,-161.631,5.56755,-163.263
571137,0,574136,6416294,1,,,,,,
574136,0,510958,6416294,1,,,,,,
594643,0,574136,30938188,1,,,,,,
574136,0,575096,30938188,1,,,,,,
637818,0,574136,23815870,1,,,,,,
574136,0,618200,23815870,1,,,,,,
531591,1,574136,13840793,1,0,4,37.2975,-37.9596,-1.6001,-161.631
574136,1,483209,13840793,1,4,5,-1.6001,-161.631,21.7282,156.616
478095,0,574136,20290225,1,,,,,,
574136,0,657037,20290225,1,,,,,,
524596,1,574136,9267633,1,4,4,2.93208,-164.076,-1.6001,-161.631
574136,1,470746,9267633,1,4,5,-1.6001,-161.631,24.1551,155.875
518651,1,574136,13500748,1,0,4,27.172,-38.286,-1.6001,-161.631
574136,1,557661,13500748,1,4,0,-1.6001,-161.631,39.08,-39.7796
620408,0,574136,22243736,1,,,,,,
574136,1,535951,22243736,1,4,4,-1.6001,-161.631,-2.97309,-161.114
573998,0,574136,15760488,1,,,,,,
574136,1,464583,15760488,1,4,1,-1.6001,-161.631,-31.3806,-14.2399
620625,0,574136,866655,1,,,,,,
574136,1,571312,866655,1,4,3,-1.6001,-161.631,-23.9125,-111.98
649648,0,574136,16096174,1,,,,,,
574136,1,545733,16096174,1,4,3,-1.6001,-161.631,-24.2947,-110.456
496832,1,574136,24201636,1,4,4,2.93363,-164.956,-1.6001,-161.631
504030,0,574136,14610183,1,,,,,,
574136,1,528358,14610183,1,4,5,-1.6001,-161.631,22.943,159.857
590959,0,574136,16252611,1,,,,,,
574136,1,592080,16252611,1,4,2,-1.6001,-161.631,-17.7051,90.3454
508659,0,574136,23073443,1,,,,,,
574136,0,506780,23073443,1,,,,,,
610000,0,574136,7864245,1,,,,,,
574136,1,593903,7864245,1,4,2,-1.6001,-161.631,-21.2876,86.697
649891,0,574136,25164116,1,,,,,,
574136,1,486598,25164116,1,4,1,-1.6001,-161.631,-23.2671,-11.0598
615015,0,574136,5644129,1,,,,,,
574136,0,573610,5644129,1,,,,,,
599667,0,574136,4583149,1,,,,,,
574136,1,498653,4583149,1,4,2,-1.6001,-161.631,-23.7231,92.2798
500751,1,574136,2175615,1,4,4,2.04168,-161.389,-1.6001,-161.631
574136,1,530006,2175615,1,4,3,-1.6001,-161.631,-25.0217,-110.804
555433,0,574136,12103209,1,,,,,,
574136,1,471718,12103209,1,4,1,-1.6001,-161.631,-31.7241,-11.9354
607409,1,574136,29490510,1,2,4,-22.1621,88.6104,-1.6001,-161.631
574136,1,479363,29490510,1,4,5,-1.6001,-161.631,20.7182,156.109
481261,1,574136,8503866,1,5,4,23.5894,156.429,-1.6001,-161.631
574136,1,542320,8503866,1,4,5,-1.6001,-161.631,24.1407,154.326
483793,1,574136,18404132,1,0,4,32.5707,-40.3345,-1.6001,-161.631
556126,0,574136,3742302,1,,,,,,
574136,1,548644,3742302,1,4,4,-1.6001,-161.631,5.70751,-158.528
592182,0,574136,25426836,1,,,,,,
574136,1,508927,25426836,1,4,3,-1.6001,-161.631,-25.0118,-110.27
574136,1,649875,26615563,1,4,0,-1.6001,-161.631,25.5858,-38.0525
595516,1,574136,15993006,1,4,4,-1.17215,-165.216,-1.6001,-161.631
574136,0,641928,15993006,1,,,,,,
508969,0,574136,26537414,1,,,,,,
574136,1,602144,26537414,1,4,2,-1.6001,-161.631,-19.9009,93.0002
628357,0,574136,23539713,1,,,,,,
574136,0,599921,23539713,1,,,,,,
636946,1,574136,7618258,1,3,4,-25.2033,-110.567,-1.6001,-161.631
472620,1,574136,12799214,1,3,4,-23.6595,-110.857,-1.6001,-161.631
574136,1,600564,12799214,1,4,2,-1.6001,-161.631,-19.9738,91.399
575819,0,574136,23692693,1,,,,,,
652416,0,574136,12367720,1,,,,,,
574136,1,549354,12367720,1,4,4,-1.6001,-161.631,5.59678,-167.953
541050,1,574136,612040,1,4,4,1.93037,-170.265,-1.6001,-161.631
574136,1,543772,612040,1,4,1,-1.6001,-161.631,-24.1683,-12.5359
603876,1,574136,4842744,1,0,4,32.6947,-36.5956,-1.6001,-161.631
574136,1,510415,4842744,1,4,3,-1.6001,-161.631,-24.6113,-110.649
530087,0,574136,6590429,1,,,,,,
574136,1,596547,6590429,1,4,0,-1.6001,-161.631,40.5758,-39.5598
558671,0,574136,26654577,1,,,,,,
574136,1,509217,26654577,1,4,2,-1.6001,-161.631,-21.6565,92.6459
568772,0,574136,2021056,1,,,,,,
574136,1,577412,17293465,1,4,0,-1.6001,-161.631,32.4971,-44.0721
529645,0,574136,24129381,1,,,,,,
574136,3,464186,24129381,1627,,,,,,
574136,0,541199,24129381,1,,,,,,
518257,0,574136,2355884,1,,,,,,
574136,0,630423,2355884,1,,,,,,
473263,0,574136,22727724,1,,,,,,
574136,0,629066,22727724,1,,,,,,
533992,1,574136,9029334,1,4,4,2.36933,-162.825,-1.6001,-161.631
574136,1,536525,9029334,1,4,3,-1.6001,-161.631,-26.5715,-110.402
537099,0,574136,2593838,1,,,,,,
574136,0,536376,2593838,1,,,,,,
498575,0,574136,14892054,1,,,,,,
574136,0,637603,14892054,1,,,,,,
637534,0,574136,6223245,1,,,,,,
574136,0,498066,6223245,1,,,,,,
641505,0,574136,868878,1,,,,,,
574136,1,539978,868878,1,4,5,-1.6001,-161.631,24.4463,157.83
630681,1,574136,10487196,1,4,4,-3.0304,-163.343,-1.6001,-161.631
527194,1,574136,10487196,1,0,4,36.9183,-37.2059,-1.6001,-161.631
492796,0,574136,24248110,1,,,,,,
574136,1,551925,24248110,1,4,0,-1.6001,-161.631,36.3148,-46.007
490973,1,574136,3208999,1,5,4,23.9068,156.844,-1.6001,-161.631
516938,1,574136,3208999,1,1,4,-30.2301,-9.79225,-1.6001,-161.631
639319,1,574136,25166884,1,3,4,-25.5969,-110.321,-1.6001,-161.631
574136,1,498582,25166884,1,4,0,-1.6001,-161.631,33.4542,-32.6005
529297,0,574136,6075872,1,,,,,,
574136,0,520243,6075872,1,,,,,,
523395,1,574136,13060816,1,3,4,-24.3443,-110.361,-1.6001,-161.631
635897,0,574136,5131856,1,,,,,,
574136,1,525389,5131856,1,4,0,-1.6001,-161.631,36.6774,-34.6382
531421,0,574136,20400141,1,,,,,,
574136,3,573279,20400141,144,,,,,,
574136,0,515724,20400141,1,,,,,,
613572,0,574136,7073669,1,,,,,,
574136,0,538971,7073669,1,,,,,,
574762,0,574136,21870249,1,,,,,,
574136,1,600466,21870249,1,4,0,-1.6001,-161.631,30.1475,-34.5503
642711,1,574136,3829690,1,0,4,35.6408,-33.7149,-1.6001,-161.631
574136,3,625277,3829690,269,,,,,,
574136,0,517444,3829690,1,,,,,,
499429,1,574136,28193947,1,4,4,0.43921,-166.351,-1.6001,-161.631
574136,1,571763,28193947,1,4,1,-1.6001,-161.631,-29.8815,-14.7442
574136,0,611812,13279632,1,,,,,,
599272,0,574136,20664730,1,,,,,,
574136,0,603159,20664730,1,,,,,,
548527,1,574136,12894481,1,3,4,-24.127,-110.151,-1.6001,-161.631
574136,1,511814,12894481,1,4,2,-1.6001,-161.631,-25.0843,90.7152
508513,1,574136,1824177,1,3,4,-24.2756,-111.13,-1.6001,-161.631
575172,1,574136,10386525,1,0,4,27.015,-38.9257,-1.6001,-161.631
574136,1,626370,10386525,1,4,1,-1.6001,-161.631,-28.9222,-11.0596
524685,0,574136,7289551,1,,,,,,
574136,1,491641,7289551,1,4,3,-1.6001,-161.631,-24.4789,-111.119
499535,1,574136,8957215,1,3,4,-25.2733,-111.747,-1.6001,-161.631
654201,1,574136,16163786,1,3,4,-25.617,-110.798,-1.6001,-161.631
530909,0,574136,895243,1,,,,,,
574136,0,464321,895243,1,,,,,,
516451,0,574136,11071412,1,,,,,,
574136,1,510515,11071412,1,4,3,-1.6001,-161.631,-24.6768,-110.972
485742,0,574136,22467604,1,,,,,,
574136,1,555761,22467604,1,4,4,-1.6001,-161.631,-1.42662,-167.492
610996,0,574136,28780053,1,,,,,,
574136,1,576414,28780053,1,4,2,-1.6001,-161.631,-22.6244,89.8001
574136,1,584010,16948471,1,4,4,-1.6001,-161.631,6.30631,-160.075
593371,0,574136,3140097,1,,,,,,
593371,1,574136,26479452,1,0,4,34.2646,-34.1852,-1.6001,-161.631
516693,0,574136,27486465,1,,,,,,
574136,1,463467,27486465,1,4,5,-1.6001,-161.631,22.5591,155.576
636377,1,574136,17031077,1,4,4,2.26317,-165.102,-1.6001,-161.631
574136,1,555030,17031077,1,4,0,-1.6001,-161.631,27.0514,-45.9306
623229,1,574136,2172432,1,0,4,29.2124,-44.6957,-1.6001,-161.631
574136,0,459638,2172432,1,,,,,,
544526,0,574136,26271872,1,,,,,,
574136,1,460297,26271872,1,4,0,-1.6001,-161.631,31.8533,-41.4661
637301,1,574136,15418983,1,5,4,22.291,153.052,-1.6001,-161.631
641647,1,574136,30354833,1,4,4,3.01842,-164.315,-1.6001,-161.631
586050,1,574136,30354833,1,1,4,-29.7171,-12.2372,-1.6001,-161.631
