Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude
600971,0,613979,3251911,1,,,,,,
600971,1,583935,3205428,1,0,0,37.5294,-41.5884,35.2423,-38.1186
600971,1,599607,3202771,1,0,0,37.5294,-41.5884,33.4939,-37.5365
656330,1,600971,3202771,1,0,0,39.4157,-34.5813,37.5294,-41.5884
600971,1,547419,3204408,1,0,2,37.5294,-41.5884,-19.4327,86.8937
478160,1,600971,3204408,1,2,0,-24.8514,94.0439,37.5294,-41.5884
600971,0,548050,3204971,1,,,,,,
537864,0,600971,3204971,1,,,,,,
600971,1,535125,3204971,1,0,0,37.5294,-41.5884,36.2779,-43.31
514704,1,600971,3204971,1,4,0,-2.43779,-162.693,37.5294,-41.5884
600971,0,588308,3285409,1,,,,,,
537264,1,600971,3285409,1,1,0,-30.4031,-12.34,37.5294,-41.5884
600971,1,590679,3306051,1,0,1,37.5294,-41.5884,-30.8674,-15.3661
572490,1,600971,3306051,1,2,0,-21.4456,89.8671,37.5294,-41.5884
600971,0,473396,3296524,1,,,,,,
461519,1,600971,3296524,1,0,0,27.5357,-45.2308,37.5294,-41.5884
600971,1,529999,3285759,1,0,4,37.5294,-41.5884,3.60923,-165.353
600971,0,562898,3285759,1,,,,,,
654909,1,600971,3392222,1,1,0,-29.1688,-12.2783,37.5294,-41.5884
588677,1,600971,3392222,1,3,0,-24.4763,-110.658,37.5294,-41.5884
600971,0,614708,3383719,1,,,,,,
547221,1,600971,3383719,1,1,0,-28.7177,-11.4185,37.5294,-41.5884
600971,0,627606,3471147,1,,,,,,
583356,0,600971,3471147,1,,,,,,
600971,0,631934,3487884,1,,,,,,
613562,1,600971,3487884,1,0,0,31.152,-36.4724,37.5294,-41.5884
600971,1,578126,3459297,1,0,4,37.5294,-41.5884,3.79292,-164.231
600971,1,555169,3468340,1,0,1,37.5294,-41.5884,-28.7295,-14.8044
600971,1,649557,3468491,1,0,5,37.5294,-41.5884,25.5283,156.461
600971,0,457656,3464318,1,,,,,,
600971,1,501332,3464318,1,0,1,37.5294,-41.5884,-29.8829,-13.9683
600971,1,645269,3548114,1,0,2,37.5294,-41.5884,-22.7643,89.7369
599196,1,600971,3548114,1,0,0,35.3855,-43.4865,37.5294,-41.5884
600971,0,601538,3542568,1,,,,,,
600971,1,563726,3542568,1,0,4,37.5294,-41.5884,-1.08323,-160.288
600971,0,570162,3547213,1,,,,,,
581380,0,600971,3547213,1,,,,,,
600971,1,535633,3572685,1,0,5,37.5294,-41.5884,21.3488,159.593
600971,0,527503,3542442,1,,,,,,
600971,1,576057,3542442,1,0,0,37.5294,-41.5884,37.3447,-40.5193
600971,1,584289,3551010,1,0,5,37.5294,-41.5884,23.6671,155.677
598830,0,600971,3551010,1,,,,,,
600971,1,516835,3581458,1,0,3,37.5294,-41.5884,-24.9999,-110.121
611811,1,600971,3581458,1,4,0,6.8004,-159.817,37.5294,-41.5884
600971,1,548812,3581458,1,0,5,37.5294,-41.5884,16.609,157.786
600971,1,507545,3668449,1,0,4,37.5294,-41.5884,3.44744,-165.015
600971,1,656628,3668449,1,0,2,37.5294,-41.5884,-21.8287,90.9815
600971,0,478555,3685011,1,,,,,,
643984,1,600971,3685011,1,0,0,29.2915,-43.502,37.5294,-41.5884
600971,0,540364,3635879,1,,,,,,
512436,1,600971,3635879,1,4,0,5.44762,-156.269,37.5294,-41.5884
600971,0,502998,3646083,1,,,,,,
635487,1,600971,3646083,1,0,0,35.6347,-44.761,37.5294,-41.5884
600971,1,501086,3629551,1,0,4,37.5294,-41.5884,-4.31318,-162.884
600971,1,514850,3715962,1,0,3,37.5294,-41.5884,-24.6458,-111.3
600971,1,510641,3723161,1,0,5,37.5294,-41.5884,21.1221,159.564
600971,1,523476,3723161,1,0,3,37.5294,-41.5884,-24.8765,-110.804
600971,1,460001,3736836,1,0,0,37.5294,-41.5884,31.0725,-45.1814
600971,1,626660,3736836,1,0,3,37.5294,-41.5884,-25.076,-111.76
600971,1,598225,3716188,1,0,0,37.5294,-41.5884,31.133,-45.8532
600971,0,483880,3716188,1,,,,,,
600971,0,514957,3746412,1,,,,,,
536173,1,600971,3746412,1,0,0,32.184,-42.8728,37.5294,-41.5884
600971,0,579615,3746412,1,,,,,,
561937,0,600971,3746412,1,,,,,,
600971,1,536724,3815509,1,0,4,37.5294,-41.5884,1.75595,-165.678
600971,1,599372,3815509,1,0,3,37.5294,-41.5884,-24.9596,-111.3
600971,0,493698,3831149,1,,,,,,
472503,1,600971,3831149,1,0,0,32.0272,-29.9092,37.5294,-41.5884
600971,0,489824,3803094,1,,,,,,
558892,1,600971,3803094,1,4,0,0.186837,-165.279,37.5294,-41.5884
600971,1,513335,3813516,1,0,4,37.5294,-41.5884,-8.38919,-162.528
600971,0,591037,3820955,1,,,,,,
609785,1,600971,3820955,1,4,0,-0.812367,-166.6,37.5294,-41.5884
600971,1,500043,3929052,1,0,0,37.5294,-41.5884,31.235,-40.8339
493443,1,600971,3929052,1,0,0,30.9014,-36.5378,37.5294,-41.5884
600971,0,481224,3910464,1,,,,,,
600971,1,475717,3910464,1,0,4,37.5294,-41.5884,-0.326602,-162.093
600971,0,531287,3897409,1,,,,,,
610010,1,600971,3897409,1,1,0,-27.1449,-12.3207,37.5294,-41.5884
600971,0,457104,3980311,1,,,,,,
618809,0,600971,3980311,1,,,,,,
600971,1,580580,3979898,1,0,4,37.5294,-41.5884,-1.68688,-163.049
600971,1,485432,3979898,1,0,5,37.5294,-41.5884,23.8024,157.833
600971,0,509413,4091791,1,,,,,,
460029,0,600971,4091791,1,,,,,,
600971,0,604506,4078495,1,,,,,,
600971,1,472852,4078495,1,0,4,37.5294,-41.5884,-0.614718,-160.412
600971,0,598227,4078120,1,,,,,,
527734,1,600971,4078120,1,2,0,-20.8905,90.0465,37.5294,-41.5884
600971,0,528822,4079060,1,,,,,,
554091,0,600971,4079060,1,,,,,,
600971,1,526023,4068741,1,0,0,37.5294,-41.5884,31.4932,-40.8321
620016,1,600971,4068741,1,0,0,32.2677,-37.2268,37.5294,-41.5884
600971,1,605872,4110506,1,0,4,37.5294,-41.5884,-5.2513,-160.009
600971,0,575874,4110506,1,,,,,,
600971,0,614550,4179133,1,,,,,,
537115,1,600971,4179133,1,4,0,0.886868,-165.767,37.5294,-41.5884
645397,1,600971,4150137,1,4,0,-0.327255,-165.913,37.5294,-41.5884
545029,1,600971,4150137,1,0,0,28.276,-39.3818,37.5294,-41.5884
600971,0,622021,4153924,1,,,,,,
553109,1,600971,4153924,1,2,0,-24.9987,88.3394,37.5294,-41.5884
600971,1,575429,4262651,1,0,3,37.5294,-41.5884,-24.738,-110.548
600971,0,583721,4252084,1,,,,,,
653105,0,600971,4252084,1,,,,,,
600971,0,543636,4252084,1,,,,,,
530488,1,600971,4252084,1,4,0,5.65674,-161.62,37.5294,-41.5884
600971,1,459647,4255481,1,0,2,37.5294,-41.5884,-16.7078,90.3249
600971,0,504361,4266031,1,,,,,,
600971,1,620594,4266031,1,0,1,37.5294,-41.5884,-30.9624,-12.2521
600971,0,589385,4341016,1,,,,,,
541568,0,600971,4341016,1,,,,,,
600971,1,551737,4344787,1,0,0,37.5294,-41.5884,29.0632,-38.8933
600971,0,628495,4344787,1,,,,,,
600971,0,465466,4406444,1,,,,,,
527526,1,600971,4406444,1,4,0,4.50154,-163.306,37.5294,-41.5884
600971,0,647163,4406444,1,,,,,,
465720,1,600971,4406444,1,2,0,-23.8814,91.4797,37.5294,-41.5884
600971,0,480297,4420927,1,,,,,,
469943,1,600971,4420927,1,4,0,-3.5211,-164.22,37.5294,-41.5884
600971,1,631870,4473224,1,0,2,37.5294,-41.5884,-21.6555,89.47
600971,1,515983,4443874,1,0,2,37.5294,-41.5884,-20.8864,90.3315
600971,1,617118,4496442,1,0,1,37.5294,-41.5884,-34.0613,-14.7724
637168,0,600971,4496442,1,,,,,,
600971,0,529679,4548038,1,,,,,,
503758,0,600971,4548038,1,,,,,,
600971,1,490922,4519045,1,0,2,37.5294,-41.5884,-21.1136,89.5675
600971,1,626097,4519045,1,0,0,37.5294,-41.5884,35.5949,-42.1307
600971,1,463075,4519045,1,0,4,37.5294,-41.5884,-4.07335,-172.563
600971,1,600635,4730626,1,0,5,37.5294,-41.5884,22.2736,155.179
497753,1,600971,4730626,1,4,0,9.98357,-166.464,37.5294,-41.5884
600971,1,647328,4666415,1,0,4,37.5294,-41.5884,4.34078,-162.223
622934,1,600971,4666415,1,4,0,-1.85714,-161.352,37.5294,-41.5884
600971,0,513290,4667629,1,,,,,,
635288,1,600971,4667629,1,4,0,3.65339,-168.987,37.5294,-41.5884
600971,0,560498,4701031,1,,,,,,
639705,1,600971,4701031,1,0,0,35.6999,-38.3918,37.5294,-41.5884
600971,0,474640,4718645,1,,,,,,
587966,1,600971,4718645,1,2,0,-17.8788,92.2383,37.5294,-41.5884
600971,0,470302,4668001,1,,,,,,
627104,1,600971,4668001,1,2,0,-22.2046,88.8796,37.5294,-41.5884
600971,0,541077,4679497,1,,,,,,
584502,1,600971,4679497,1,3,0,-25.3175,-110.021,37.5294,-41.5884
600971,0,647969,4780139,1,,,,,,
613526,1,600971,4780139,1,0,0,31.5439,-37.135,37.5294,-41.5884
600971,0,473135,4761202,1,,,,,,
519881,1,600971,4761202,1,2,0,-21.0624,88.7199,37.5294,-41.5884
600971,0,544921,4759974,1,,,,,,
595205,1,600971,4759974,1,5,0,19.7914,157.026,37.5294,-41.5884
600971,0,542959,4770245,1,,,,,,
480646,1,600971,4770245,1,0,0,34.2183,-42.7272,37.5294,-41.5884
600971,0,589744,4867978,1,,,,,,
600971,1,483440,4867978,1,0,1,37.5294,-41.5884,-25.9509,-11.8688
600971,1,466635,4848552,1,0,3,37.5294,-41.5884,-25.0071,-110.673
600971,0,517418,4848552,1,,,,,,
600971,0,473135,4847048,1,,,,,,
524691,1,600971,4847048,1,5,0,21.9645,157.072,37.5294,-41.5884
600971,0,603522,4986954,1,,,,,,
657286,1,600971,4986954,1,5,0,17.9694,155.241,37.5294,-41.5884
600971,0,607666,4970208,1,,,,,,
611471,1,600971,4970208,1,2,0,-22.7891,90.6825,37.5294,-41.5884
600971,0,514460,4946402,1,,,,,,
614664,0,600971,4946402,1,,,,,,
600971,0,575811,4983124,1,,,,,,
600971,0,570470,4983124,1,,,,,,
600971,1,547578,4934656,1,0,0,37.5294,-41.5884,27.1831,-47.114
600971,1,539733,4927943,1,0,1,37.5294,-41.5884,-25.8093,-17.9382
600971,0,605667,4927943,1,,,,,,
600971,1,459855,5020846,1,0,4,37.5294,-41.5884,-7.20451,-169.887
600971,0,480172,5020406,1,,,,,,
504592,0,600971,5020406,1,,,,,,
600971,1,492472,5020406,1,0,4,37.5294,-41.5884,2.61258,-165.4
600971,1,495629,5020406,1,0,4,37.5294,-41.5884,4.64067,-165.111
600971,1,532454,5020406,1,0,2,37.5294,-41.5884,-22.1127,90.5532
600971,0,547935,5046540,1,,,,,,
499302,1,600971,5046540,1,2,0,-21.9286,89.5506,37.5294,-41.5884
600971,0,501407,5060811,1,,,,,,
517256,1,600971,5060811,1,5,0,19.2368,157.579,37.5294,-41.5884
600971,0,588059,5014193,1,,,,,,
488050,1,600971,5014193,1,0,0,34.4768,-45.2167,37.5294,-41.5884
600971,0,543009,5138660,1,,,,,,
615932,0,600971,5138660,1,,,,,,
600971,0,586361,5132951,1,,,,,,
651469,0,600971,5132951,1,,,,,,
600971,1,568508,5103525,1,0,3,37.5294,-41.5884,-25.4016,-111.883
600971,1,590872,5108535,1,0,4,37.5294,-41.5884,4.16178,-166.456
488648,1,600971,5108535,1,3,0,-25.6373,-111.439,37.5294,-41.5884
600971,1,653030,5123449,1,0,4,37.5294,-41.5884,2.38504,-161.594
600971,0,592448,5251203,1,,,,,,
553447,1,600971,5251203,1,0,0,35.7228,-44.6077,37.5294,-41.5884
600971,1,492994,5204709,1,0,0,37.5294,-41.5884,33.0895,-40.8209
600971,1,518505,5302384,1,0,1,37.5294,-41.5884,-32.4294,-13.8744
562098,1,600971,5294394,1,0,0,36.4147,-34.4874,37.5294,-41.5884
480645,1,600971,5294394,1,5,0,22.0585,158.018,37.5294,-41.5884
600971,0,541595,5399679,1,,,,,,
642247,1,600971,5399679,1,0,0,28.518,-38.2704,37.5294,-41.5884
600971,1,601131,5394554,1,0,0,37.5294,-41.5884,32.6325,-46.5668
483326,1,600971,5394554,1,1,0,-27.4457,-10.9715,37.5294,-41.5884
600971,0,483508,5403430,1,,,,,,
626688,0,600971,5403430,1,,,,,,
600971,0,562397,5361863,1,,,,,,
600971,1,487272,5361863,1,0,1,37.5294,-41.5884,-30.2147,-14.7964
600971,1,643897,5387789,1,0,0,37.5294,-41.5884,32.488,-34.3023
600971,1,560883,5377323,1,0,4,37.5294,-41.5884,-0.105398,-161.785
600971,1,609014,5377323,1,0,4,37.5294,-41.5884,1.73917,-167.367
600971,1,490205,5360097,1,0,0,37.5294,-41.5884,34.6748,-37.9158
516392,1,600971,5360097,1,0,0,35.1129,-46.6757,37.5294,-41.5884
600971,1,633416,5372118,1,0,4,37.5294,-41.5884,0.654994,-165.047
600971,0,656579,5372118,1,,,,,,
600971,1,604899,5474885,1,0,1,37.5294,-41.5884,-28.3622,-16.1518
600971,0,507509,5474885,1,,,,,,
600971,1,553911,5444118,1,0,4,37.5294,-41.5884,-0.630129,-168.221
600971,0,605709,5451176,1,,,,,,
559206,0,600971,5451176,1,,,,,,
600971,1,642445,5534679,1,0,3,37.5294,-41.5884,-24.5685,-111.315
600971,1,640120,5538756,1,0,3,37.5294,-41.5884,-24.076,-111.756
600971,0,479616,5535362,1,,,,,,
600971,1,565312,5535362,1,0,0,37.5294,-41.5884,29.454,-42.205
600971,0,472037,5563205,1,,,,,,
489980,0,600971,5563205,1,,,,,,
600971,0,537362,5536120,1,,,,,,
599852,1,600971,5536120,1,0,0,30.0341,-37.6313,37.5294,-41.5884
600971,0,475220,5589616,1,,,,,,
503986,1,600971,5589616,1,4,0,-3.91222,-160.224,37.5294,-41.5884
600971,1,511005,5661417,1,0,0,37.5294,-41.5884,30.3937,-37.7686
600971,1,542264,5661417,1,0,5,37.5294,-41.5884,21.664,157.6
600971,0,633095,5675439,1,,,,,,
629649,1,600971,5675439,1,2,0,-19.9976,90.537,37.5294,-41.5884
600971,1,511801,5658926,1,0,4,37.5294,-41.5884,0.379795,-163.543
600971,1,578937,5658926,1,0,5,37.5294,-41.5884,28.026,155.595
600971,1,606726,5625414,1,0,3,37.5294,-41.5884,-25.4967,-110.029
600971,0,481177,5713652,1,,,,,,
537356,1,600971,5713652,1,5,0,23.5812,159.879,37.5294,-41.5884
600971,1,480485,5703022,1,0,4,37.5294,-41.5884,1.08061,-159.777
558873,1,600971,5703022,1,0,0,33.516,-37.5231,37.5294,-41.5884
600971,0,523650,5706547,1,,,,,,
464830,0,600971,5706547,1,,,,,,
600971,1,487130,5706547,1,0,4,37.5294,-41.5884,0.874826,-167.155
600971,0,637273,5709590,1,,,,,,
474338,1,600971,5709590,1,0,0,26.7346,-45.1167,37.5294,-41.5884
600971,1,575360,5835250,1,0,5,37.5294,-41.5884,23.3861,155.75
600971,1,544700,5793866,1,0,4,37.5294,-41.5884,-0.877464,-164.299
600971,0,553955,5788817,1,,,,,,
638571,0,600971,5788817,1,,,,,,
600971,0,635292,5816202,1,,,,,,
568494,1,600971,5816202,1,4,0,0.24446,-172.721,37.5294,-41.5884
600971,1,554368,5817846,1,0,4,37.5294,-41.5884,-1.11593,-162.104
600971,0,526326,5923150,1,,,,,,
581591,1,600971,5923150,1,5,0,20.4016,153.805,37.5294,-41.5884
600971,1,613983,5899013,1,0,2,37.5294,-41.5884,-22.057,91.7316
527612,1,600971,5899013,1,5,0,24.211,152.768,37.5294,-41.5884
600971,1,645466,5913410,1,0,0,37.5294,-41.5884,32.3784,-40.7875
600971,1,617442,5913410,1,0,1,37.5294,-41.5884,-27.3178,-15.3679
600971,1,480476,5902109,1,0,0,37.5294,-41.5884,31.4734,-43.87
600971,1,476185,5899662,1,0,1,37.5294,-41.5884,-24.264,-15.7174
600971,0,577605,5899662,1,,,,,,
600971,1,594559,5880037,1,0,4,37.5294,-41.5884,1.22825,-171.567
600971,1,598217,5979471,1,0,3,37.5294,-41.5884,-25.0568,-110.704
600971,1,491003,6004491,1,0,3,37.5294,-41.5884,-24.7388,-110.813
600971,1,568800,5979362,1,0,3,37.5294,-41.5884,-25.3302,-111.34
554190,1,600971,5979362,1,0,0,26.9561,-42.6164,37.5294,-41.5884
600971,1,637650,5985034,1,0,2,37.5294,-41.5884,-18.9772,95.2223
600971,0,603212,5985034,1,,,,,,
600971,1,496969,5979842,1,0,5,37.5294,-41.5884,19.9189,156.115
600971,0,477288,5976042,1,,,,,,
531435,1,600971,5976042,1,1,0,-26.9467,-10.1683,37.5294,-41.5884
600971,1,654634,6053954,1,0,4,37.5294,-41.5884,5.33435,-158.939
600971,0,547575,6055061,1,,,,,,
558444,1,600971,6055061,1,0,0,31.5613,-40.5996,37.5294,-41.5884
600971,1,643478,6078255,1,0,3,37.5294,-41.5884,-25.2222,-111.118
478999,1,600971,6078255,1,1,0,-31.2995,-13.0217,37.5294,-41.5884
600971,1,554350,6054748,1,0,0,37.5294,-41.5884,36.8546,-45.2679
600971,1,578670,6054748,1,0,4,37.5294,-41.5884,5.37832,-166.434
600971,1,514322,6152414,1,0,0,37.5294,-41.5884,29.946,-50.4018
600971,1,652020,6149576,1,0,3,37.5294,-41.5884,-25.0993,-110.755
600971,0,624323,6140902,1,,,,,,
642763,0,600971,6140902,1,,,,,,
600971,1,548526,6250354,1,0,5,37.5294,-41.5884,21.8774,158.619
600971,1,477952,6250354,1,0,0,37.5294,-41.5884,31.3644,-32.758
600971,0,475027,6241479,1,,,,,,
600971,1,610693,6241479,1,0,1,37.5294,-41.5884,-33.6442,-14.4765
600971,0,564950,6224450,1,,,,,,
604191,0,600971,6224450,1,,,,,,
600971,0,583351,6238470,1,,,,,,
611974,0,600971,6238470,1,,,,,,
600971,1,528267,6238470,1,0,3,37.5294,-41.5884,-25.4433,-111.817
600971,0,518922,6238470,1,,,,,,
600971,0,625862,6341410,1,,,,,,
517293,1,600971,6341410,1,3,0,-25.6587,-111.042,37.5294,-41.5884
600971,1,616825,6341410,1,0,5,37.5294,-41.5884,20.6198,154.96
600971,0,477333,6341410,1,,,,,,
600971,0,602743,6402342,1,,,,,,
518497,0,600971,6402342,1,,,,,,
600971,1,639239,6483609,1,0,1,37.5294,-41.5884,-31.4828,-16.2099
600971,0,522496,6483609,1,,,,,,
600971,1,568722,6486523,1,0,1,37.5294,-41.5884,-28.8341,-16.8564
600971,0,610414,6567487,1,,,,,,
568852,1,600971,6567487,1,0,0,32.7853,-52.4183,37.5294,-41.5884
600971,1,583982,6567487,1,0,2,37.5294,-41.5884,-22.2744,92.4316
600971,0,515143,6567487,1,,,,,,
600971,0,515648,6582804,1,,,,,,
584583,1,600971,6582804,1,3,0,-25.786,-110.133,37.5294,-41.5884
600971,0,485963,6585931,1,,,,,,
656720,1,600971,6585931,1,2,0,-22.0283,92.0318,37.5294,-41.5884
600971,1,602471,6585124,1,0,0,37.5294,-41.5884,29.1341,-42.6529
600971,0,638409,6585124,1,,,,,,
600971,0,584230,6686356,1,,,,,,
559825,1,600971,6686356,1,2,0,-20.708,92.3441,37.5294,-41.5884
600971,1,596931,6667849,1,0,5,37.5294,-41.5884,24.0381,158.727
596598,0,600971,6667849,1,,,,,,
600971,1,590549,6655710,1,0,4,37.5294,-41.5884,5.77609,-161.955
488737,1,600971,6655710,1,3,0,-24.2456,-110.575,37.5294,-41.5884
600971,0,496361,6749477,1,,,,,,
600971,1,502251,6749477,1,0,2,37.5294,-41.5884,-25.6094,91.17
600971,0,468312,6781710,1,,,,,,
568353,1,600971,6781710,1,5,0,19.6303,156.545,37.5294,-41.5884
600971,1,482147,6781710,1,0,4,37.5294,-41.5884,1.69369,-165.417
600971,0,565484,6781710,1,,,,,,
600971,1,526482,6764459,1,0,1,37.5294,-41.5884,-28.1523,-10.0991
461963,1,600971,6764459,1,4,0,4.33614,-167.872,37.5294,-41.5884
600971,0,532016,6901544,1,,,,,,
480207,1,600971,6901544,1,3,0,-25.449,-110.872,37.5294,-41.5884
600971,0,494390,6839547,1,,,,,,
518547,1,600971,6839547,1,0,0,28.7059,-37.4263,37.5294,-41.5884
600971,1,644816,6881765,1,0,0,37.5294,-41.5884,30.33,-44.0333
600971,1,459049,6846496,1,0,2,37.5294,-41.5884,-22.2061,92.1694
508418,1,600971,6846496,1,0,0,31.6485,-43.5563,37.5294,-41.5884
600971,0,623375,6896191,1,,,,,,
520169,1,600971,6896191,1,4,0,-1.76855,-164.94,37.5294,-41.5884
600971,0,544445,6835693,1,,,,,,
506961,1,600971,6835693,1,0,0,32.9119,-44.3517,37.5294,-41.5884
600971,0,467666,6937233,1,,,,,,
551744,0,600971,6937233,1,,,,,,
600971,0,482944,7017139,1,,,,,,
468995,1,600971,7017139,1,4,0,-1.19689,-159.141,37.5294,-41.5884
600971,0,572758,7005620,1,,,,,,
547765,0,600971,7005620,1,,,,,,
600971,0,647532,7021028,1,,,,,,
600971,1,623692,7021028,1,0,1,37.5294,-41.5884,-26.4733,-10.8766
600971,0,479707,7013748,1,,,,,,
538166,1,600971,7013748,1,2,0,-18.8314,92.213,37.5294,-41.5884
600971,1,598646,7049182,1,0,3,37.5294,-41.5884,-25.7004,-110.825
600971,1,502114,7099708,1,0,5,37.5294,-41.5884,19.4247,154.506
600971,1,537930,7109178,1,0,3,37.5294,-41.5884,-25.7599,-109.912
600971,1,617545,7090833,1,0,0,37.5294,-41.5884,31.3191,-41.6826
600971,0,529765,7172329,1,,,,,,
473745,0,600971,7172329,1,,,,,,
600971,0,545770,7201673,1,,,,,,
600971,0,568510,7201673,1,,,,,,
600971,0,615950,7216107,1,,,,,,
654529,1,600971,7216107,1,4,0,-0.712713,-161.133,37.5294,-41.5884
600971,0,613149,7290754,1,,,,,,
514004,1,600971,7290754,1,2,0,-23.3105,93.3473,37.5294,-41.5884
600971,1,653101,7284247,1,0,4,37.5294,-41.5884,-2.74405,-166.655
487760,1,600971,7284247,1,4,0,-0.483242,-170.698,37.5294,-41.5884
600971,1,639432,7276970,1,0,4,37.5294,-41.5884,-2.85852,-165.422
606346,1,600971,7276970,1,5,0,22.5214,158.177,37.5294,-41.5884
600971,1,623729,7321484,1,0,0,37.5294,-41.5884,25.9343,-36.2064
613245,0,600971,7321484,1,,,,,,
600971,0,577710,7359122,1,,,,,,
485532,1,600971,7359122,1,3,0,-25.5796,-111.042,37.5294,-41.5884
600971,1,490882,7454939,1,0,2,37.5294,-41.5884,-23.3022,92.1876
572847,1,600971,7454939,1,4,0,6.28007,-164.044,37.5294,-41.5884
600971,1,546119,7462085,1,0,3,37.5294,-41.5884,-24.9157,-110.947
600971,0,629585,7433762,1,,,,,,
655724,1,600971,7433762,1,0,0,36.7088,-41.2546,37.5294,-41.5884
600971,1,564483,7432416,1,0,0,37.5294,-41.5884,29.1218,-39.4022
600971,0,536163,7432416,1,,,,,,
600971,1,575992,7541217,1,0,4,37.5294,-41.5884,6.08363,-167.139
600971,0,471666,7552842,1,,,,,,
600971,1,537643,7552842,1,0,4,37.5294,-41.5884,-1.34657,-165.673
600971,0,574357,7591169,1,,,,,,
478729,1,600971,7591169,1,2,0,-23.5177,87.3767,37.5294,-41.5884
600971,1,466263,7557149,1,0,1,37.5294,-41.5884,-23.4122,-13.9055
645401,1,600971,7557149,1,0,0,36.5745,-41.4938,37.5294,-41.5884
600971,1,517933,7663696,1,0,4,37.5294,-41.5884,2.92436,-165.946
596910,1,600971,7663696,1,3,0,-24.6003,-110.556,37.5294,-41.5884
600971,1,525320,7633476,1,0,4,37.5294,-41.5884,2.10709,-163.251
600971,1,634347,7633476,1,0,1,37.5294,-41.5884,-31.5309,-12.9788
600971,0,565841,7705463,1,,,,,,
542232,0,600971,7705463,1,,,,,,
600971,1,494622,7698432,1,0,1,37.5294,-41.5884,-30.0052,-9.90865
600971,1,592618,7698432,1,0,1,37.5294,-41.5884,-27.7523,-10.5659
600971,0,513453,7712123,1,,,,,,
491387,1,600971,7712123,1,2,0,-23.0805,92.6761,37.5294,-41.5884
600971,0,539264,7691912,1,,,,,,
508171,0,600971,7691912,1,,,,,,
600971,0,614563,7692141,1,,,,,,
558873,1,600971,7692141,1,0,0,33.516,-37.5231,37.5294,-41.5884
600971,1,546255,7799110,1,0,4,37.5294,-41.5884,1.25595,-168.04
600971,0,640694,7835400,1,,,,,,
633076,1,600971,7835400,1,4,0,1.59367,-165.563,37.5294,-41.5884
600971,0,511477,7835400,1,,,,,,
600971,0,633611,7835400,1,,,,,,
600971,0,653683,7806371,1,,,,,,
536527,0,600971,7806371,1,,,,,,
600971,0,492268,7811017,1,,,,,,
501372,1,600971,7811017,1,2,0,-19.8083,91.4804,37.5294,-41.5884
600971,1,647996,7870614,1,0,1,37.5294,-41.5884,-25.5994,-8.53267
600971,0,556394,7870614,1,,,,,,
600971,1,634313,7870853,1,0,0,37.5294,-41.5884,35.97,-44.316
523710,1,600971,7870853,1,1,0,-30.459,-13.1101,37.5294,-41.5884
600971,1,485598,7920560,1,0,2,37.5294,-41.5884,-25.3337,89.9615
637420,1,600971,7965047,1,2,0,-22.4416,88.5445,37.5294,-41.5884
597871,0,600971,7965047,1,,,,,,
600971,1,536479,7978331,1,0,1,37.5294,-41.5884,-28.9688,-13.9635
600971,1,501744,7948827,1,0,0,37.5294,-41.5884,28.6392,-44.0564
520803,0,600971,7948827,1,,,,,,
600971,0,649531,7953159,1,,,,,,
557413,1,600971,7953159,1,5,0,23.3641,157.779,37.5294,-41.5884
600971,0,485934,7996379,1,,,,,,
600971,1,463758,7996379,1,0,0,37.5294,-41.5884,35.124,-43.3436
600971,0,605446,8098220,1,,,,,,
600971,1,613567,8098220,1,0,2,37.5294,-41.5884,-21.3133,93.0117
600971,1,636795,8068791,1,0,3,37.5294,-41.5884,-24.5845,-111.451
578355,1,600971,8068791,1,4,0,0.143237,-158.621,37.5294,-41.5884
600971,1,596412,8054687,1,0,0,37.5294,-41.5884,28.0982,-45.9648
609213,1,600971,8054687,1,5,0,20.6893,158.38,37.5294,-41.5884
600971,0,521960,8038516,1,,,,,,
600971,0,491726,8038516,1,,,,,,
600971,1,575350,8046952,1,0,3,37.5294,-41.5884,-24.6132,-111.578
531576,0,600971,8046952,1,,,,,,
600971,1,513227,8046952,1,0,0,37.5294,-41.5884,30.9828,-45.492
586616,1,600971,8046952,1,0,0,35.1311,-40.0442,37.5294,-41.5884
600971,0,621318,8140204,1,,,,,,
600971,1,601860,8140204,1,0,4,37.5294,-41.5884,2.68802,-167.326
600971,0,642286,8131834,1,,,,,,
633417,0,600971,8131834,1,,,,,,
600971,1,470845,8133141,1,0,0,37.5294,-41.5884,36.8035,-39.9434
600971,1,620353,8203067,1,0,3,37.5294,-41.5884,-25.8632,-110.668
600971,0,465750,8122975,1,,,,,,
503590,1,600971,8122975,1,5,0,19.9868,149.817,37.5294,-41.5884
600971,1,463745,8237680,1,0,0,37.5294,-41.5884,32.6535,-46.6223
600971,0,626673,8237680,1,,,,,,
600971,1,556511,8247609,1,0,0,37.5294,-41.5884,31.2989,-45.2429
600971,0,648203,8245251,1,,,,,,
539104,1,600971,8245251,1,0,0,31.0163,-34.0692,37.5294,-41.5884
600971,1,484148,8211907,1,0,4,37.5294,-41.5884,5.22971,-159.916
600971,0,579758,8228882,1,,,,,,
618620,1,600971,8228882,1,5,0,21.1967,158.005,37.5294,-41.5884
600971,1,557565,8217208,1,0,5,37.5294,-41.5884,25.7695,157.126
